11,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",10,"AC","CRUZEIRO DO SUL","69980000","RUA MADRE ADELGUNDES BECKER, 222 - MIRITIZAL. CRUZEIRO DO SUL - AC. CEP: 69980-000","MIRITIZAL","MUNICIPIO DE CRUZEIRO DO SUL"
12,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",11,"AC","CRUZEIRO DO SUL","69980000","RUA NOVA OLINDA, SN - NOVA OLINDA. CRUZEIRO DO SUL - AC. CEP: 69980-000","NOVA OLINDA","ASSOCIACAO DE PAIS E AMIGOS DE DEPENDENTES QUIMICOS-APADEQ"
13,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",12,"AC","EPITACIOLANDIA","69934000","AVENIDA SANTOS DUMONT, SN - CENTRO. EPITACIOLANDIA - AC. CEP: 69934-000","CENTRO","MUNICIPIO DE EPITACIOLANDIA"
14,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",13,"AC","FEIJO","69960000","AVENIDA PLACIDO DE CASTRO, S N - CENTRO. FEIJO - AC. CEP: 69960-000","CENTRO","MUNICIPIO DE FEIJO"
15,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",14,"AC","JORDAO","69975000","AVENIDA FRANCISCO DIAS, SN - CENTRO. JORDAO - AC. CEP: 69975-000","CENTRO","MUNICIPIO DE JORDAO"
16,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",15,"AC","MANCIO LIMA","69990000","COL BOM FUTURO - GLEBA SAO PEDRO - SETOR 4 - LOTE 15  S/n,  - Colonia Bom Futuro. MANCIO LIMA - AC. CEP: 69990-000","Colonia Bom Futuro","OBRA SOCIAL N S DA GLORIA FAZENDA DA ESPERANCA"
17,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",16,"AC","MANCIO LIMA","69990000","RUA ALBERTO GADELHA DE OLIVEIRA, 167, PREDIO - CENTRO. MANCIO LIMA - AC. CEP: 69990-000","CENTRO","MUNICIPIO DE MANCIO LIMA"
18,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",17,"AC","MANOEL URBANO","69950000","AVENIDA VALERIO C. DE MAGALHAES, S/N - CENTRO. MANOEL URBANO - AC. CEP: 69950-000","CENTRO","MUNICIPIO DE MANOEL URBANO"
19,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",18,"AC","MARECHAL THAUMATURGO","69983000","RUA CINCO DE NOVEMBRO, 113 - CENTRO. MARECHAL THAUMATURGO - AC. CEP: 69983-000","CENTRO","MUNICIPIO DE MARECHAL THAUMATURGO"
20,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",19,"AC","PLACIDO DE CASTRO","69928000","RUA EPAMINONDAS JACOME, SN - CENTRO. PLACIDO DE CASTRO - AC. CEP: 69928-000","CENTRO","MUNICIPIO DE PLACIDO DE CASTRO"
21,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",20,"AC","PORTO ACRE","69921000","RODOVIA AC 10, S/N, KM -57 - CENTRO. PORTO ACRE - AC. CEP: 69921-000","CENTRO","MUNICIPIO DE PORTO ACRE"
22,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",21,"AC","PORTO WALTER","69982000","RUA PROJETADA, SN - CENTRO. PORTO WALTER - AC. CEP: 69982-000","CENTRO","MUNICIPIO DE PORTO WALTER"
23,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",22,"AC","RIO BRANCO","69900000","Rio Branco AC Rua da Sobral nº1122 - Sobral. RIO BRANCO - AC. CEP: 69900-000","Sobral","ASSOCIACAO ACREANA DE KUNG FU"
24,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",23,"AC","RIO BRANCO","69900000","Rod. AC 40 km 09 - Ramal da Palheira - CENTRO. RIO BRANCO - AC. CEP: 69900-000","CENTRO","CENTRO ESPIRITA BENEFICENTE TEMPLO DA ORDEM UNIVERSAL DE SALOMAO"
25,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",24,"AC","RIO BRANCO","69900060","AVENIDA GETULIO VARGAS, 20, SALA  02 - CENTRO. RIO BRANCO - AC. CEP: 69900-060","CENTRO","REDE ECOCIDADANIA"
26,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",25,"AC","RIO BRANCO","69900060","AVENIDA GETULIO VARGAS, 595 - CENTRO. RIO BRANCO - AC. CEP: 69900-060","CENTRO","CENTRAL DE ARTICULCAO DAS ENTIDADES DA SAUDE - CADES"
27,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",26,"AC","RIO BRANCO","69900064","RUA BENJAMIN CONSTANT, 830 - CENTRO. RIO BRANCO - AC. CEP: 69900-064","CENTRO","SECRETARIA DE ESTADO DE SAUDE"
28,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",27,"AC","RIO BRANCO","69900076","AVENIDA BRASIL, 297 - CENTRO. RIO BRANCO - AC. CEP: 69900-076","CENTRO","ESTADO DO ACRE"
29,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",28,"AC","RIO BRANCO","69900082","RUA DOUTOR FRANCO RIBEIRO, 51 - CENTRO. RIO BRANCO - AC. CEP: 69900-082","CENTRO","SECRETARIA DE ESTADO DE COMUNICACAO"
30,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",29,"AC","RIO BRANCO","69900082","RUA DOUTOR FRANCO RIBEIRO, 77 - CENTRO. RIO BRANCO - AC. CEP: 69900-082","CENTRO","SERVICO DE AGUA E ESGOTO DO ESTADO DO ACRE - SANEACRE"
31,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",30,"AC","RIO BRANCO","69900090","RUA FLORIANO PEIXOTO, 949 - CENTRO. RIO BRANCO - AC. CEP: 69900-090","CENTRO","ASSOCIACAO DE PARENTES E AMIGOS DE DEPENDENTES QUIMICOS"
32,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",31,"AC","RIO BRANCO","69900160","RUA BENJAMIM CONSTANT, 856 - CENTRO. RIO BRANCO - AC. CEP: 69900-160","CENTRO","SECRETARIA DE ESTADO DO MEIO AMBIENTE E DAS POLITICAS INDIGENAS - SEMAPI"
33,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",32,"AC","RIO BRANCO","69900210","RUA MARECHAL DEODORO, 1020, SALA  STUDIO - CENTRO. RIO BRANCO - AC. CEP: 69900-210","CENTRO","ESPACO CULTURAL"
34,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",33,"AC","RIO BRANCO","69900210","RUA MARECHAL DEODORO, 472 - CENTRO. RIO BRANCO - AC. CEP: 69900-210","CENTRO","MINISTERIO PUBLICO DO ESTADO DO ACRE"
35,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",34,"AC","RIO BRANCO","69900466","AVENIDA GETULIO VARGAS, 1203 - BOSQUE. RIO BRANCO - AC. CEP: 69900-466","BOSQUE","INSTITUTO DE ADMINISTRACAO PENITENCIARIA DO ACRE - IAPEN/AC"
36,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",35,"AC","RIO BRANCO","69900526","AVENIDA ANTONIO DA ROCHA VIANA, 1294 - BOSQUE. RIO BRANCO - AC. CEP: 69900-526","BOSQUE","POLICIA CIVIL DO ESTADO DO ACRE - PCAC"
37,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",36,"AC","RIO BRANCO","69900589","AVENIDA GETULIO VARGAS, 3030 - VILA IVONETE. RIO BRANCO - AC. CEP: 69900-589","VILA IVONETE","OBRAS SOCIAIS DA DIOCESE DE RIO BRANCO"
38,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",37,"AC","RIO BRANCO","69900660","AVENIDA GETULIO VARGAS, 232, SUBSL PALACIO DAS SECRETAR - CENTRO. RIO BRANCO - AC. CEP: 69900-660","CENTRO","SECRETARIA DE ESTADO DA JUSTICA E SEGURANCA PUBLICA SEJUSP"
39,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",38,"AC","RIO BRANCO","69900664","RUA ALVORADA, 54/178 - BOSQUE. RIO BRANCO - AC. CEP: 69900-664","BOSQUE","SANTA CASA DA AMAZONIA"
40,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",39,"AC","RIO BRANCO","69900715","AVENIDA NACOES UNIDAS, 233 - BOSQUE. RIO BRANCO - AC. CEP: 69900-715","BOSQUE","FUNDACAO DE AMPARO A PESQUISA DO ESTADO DO ACRE - FAPAC"
41,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",40,"AC","RIO BRANCO","69900900","AVENIDA GETULIO VARGAS, 232, ANDAR TERREO - CENTRO. RIO BRANCO - AC. CEP: 69900-900","CENTRO","SECRETARIA DE ESTADO DE INDUSTRIA, CIENCIA E TECNOLOGIA"
42,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",41,"AC","RIO BRANCO","69900901","RUA RUI BARBOSA, 285 - CENTRO. RIO BRANCO - AC. CEP: 69900-901","CENTRO","MUNICIPIO DE RIO BRANCO"
43,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",42,"AC","RIO BRANCO","69901090","TRAVESSA CABANELAS, 40 - SEIS DE AGOSTO. RIO BRANCO - AC. CEP: 69901-090","SEIS DE AGOSTO","CENTRO DE DEFESA DOS DIREITOS HUMANOS E EDUCACAO POPULAR DO ACRE - CDDHEP/AC"
44,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",43,"AC","RIO BRANCO","69901160","RUA SENADOR EDUARDO ASSMAR, 1.291 - SEGUNDO  DISTRITO. RIO BRANCO - AC. CEP: 69901-160","SEGUNDO  DISTRITO","FUNDACAO DE CULTURA E COMUNICACAO ELIAS MANSOUR"
45,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",44,"AC","RIO BRANCO","69901180","VIA CHICO MENDES, 805, PREDIO - SEGUNDO DISTRITO. RIO BRANCO - AC. CEP: 69901-180","SEGUNDO DISTRITO","DEPARTAMENTO DE ESTRADAS DE RODAGEM INFRA-ESTRUTURA HIDROVIARIA E AEROPORTUARIA DO ACRE - DERACRE"
46,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",45,"AC","RIO BRANCO","69901218","RUA DAS SAMAMBAIAS, 134 - JARDIM TROPICAL. RIO BRANCO - AC. CEP: 69901-218","JARDIM TROPICAL","JOVENS COM UMA MISSAO-RIO BRANCO"
47,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",46,"AC","RIO BRANCO","69901365","VIA CHICO MENDES, 805 - TRIANGULO. RIO BRANCO - AC. CEP: 69901-365","TRIANGULO","SECRETARIA DE ESTADO DE INFRAESTRUTURA E DO DESENVOLVIMENTO URBANO - SEINFRA"
48,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",47,"AC","RIO BRANCO","69903470","PRACA PLACIDO DE CASTRO, SN - CENTRO. RIO BRANCO - AC. CEP: 69903-470","CENTRO","POLICIA MILITAR DO ACRE"
49,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",48,"AC","RIO BRANCO","69905066","AVENIDA CEARA, 823, TERREO1 PISO - CERAMICA. RIO BRANCO - AC. CEP: 69905-066","CERAMICA","INSTITUTO DE PROTECAO E DEFESA DO CONSUMIDOR DO ESTADO DO ACRE - PROCON -AC"
50,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",49,"AC","RIO BRANCO","69905082","RUA PARA, 61 - HABITASA. RIO BRANCO - AC. CEP: 69905-082","HABITASA","ASSOCIACAO SOS AMAZONIA"
51,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",50,"AC","RIO BRANCO","69906119","VIA CHICO MENDES, S/N, EDIF - AREAL. RIO BRANCO - AC. CEP: 69906-119","AREAL","SECRETARIA DE ESTADO DE TURISMO E LAZER"
52,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",51,"AC","RIO BRANCO","69907000","AVENIDA CEARA, 3335, JARDIM NAZLE - ABRAAO ALAB. RIO BRANCO - AC. CEP: 69907-000","ABRAAO ALAB","FUNDO MUNICIPAL DE SAUDE"
53,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",52,"AC","RIO BRANCO","69908620","AVENIDA NACOES UNIDAS, 1140, PREDIO - EST.EXPERIMENTAL. RIO BRANCO - AC. CEP: 69908-620","EST.EXPERIMENTAL","SECRETARIA DE ESTADO DE PRODUCAO E AGRONEGOCIO - SEPA"
54,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",53,"AC","RIO BRANCO","69908650","AVENIDA GETULIO VARGAS, 1446 - BOSQUE. RIO BRANCO - AC. CEP: 69908-650","BOSQUE","FUNDO ESTADUAL DE SAUDE - FUNDES"
55,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",54,"AC","RIO BRANCO","69909430","RUA MILTON MATOS, 351 - BOSQUE. RIO BRANCO - AC. CEP: 69909-430","BOSQUE","SECRETARIA DE ESTADO DE JUSTICA E DIREITOS HUMANOS - SEJUDH"
56,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",55,"AC","RIO BRANCO","69909460","AVENIDA CEARA, 1624 - CENTRO. RIO BRANCO - AC. CEP: 69909-460","CENTRO","SECRETARIA DE ESTADO DE EMPREENDEDORISMO E TURISMO"
57,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",56,"AC","RIO BRANCO","69909710","PERNANBUCO, 270 - CENTRO. RIO BRANCO - AC. CEP: 69909-710","CENTRO","DESAFIO JOVEM PENIEL"
58,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",57,"AC","RIO BRANCO","69911027","RUA RIO GRANDE DO SUL, 1.907, EDIF - VOLTA SECA. RIO BRANCO - AC. CEP: 69911-027","VOLTA SECA","SECRETARIA DE ESTADO DA EDUCACAO, CULTURA E ESPORTES"
59,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",58,"AC","RIO BRANCO","69912600","AVENIDA AV. NACOES UNIDAS, 2731, BLOCO 02 E 03 - ESTACAO EXPERIMENTAL. RIO BRANCO - AC. CEP: 69912-600","ESTACAO EXPERIMENTAL","INSTITUTO SOCIO-EDUCATIVO DO ESTADO DO ACRE-ISE"
60,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",59,"AC","RIO BRANCO","69914220","RUA RUA DO TRIBUNAL DE JUSTIA, SN, BR-364, KM 02             CENTRO ADMINISTRATIV      VIA VERDE - DISTRITO INDUSTRIAL. RIO BRANCO - AC. CEP: 69914-220","DISTRITO INDUSTRIAL","PODER JUDICIARIO"
61,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",60,"AC","RIO BRANCO","69915168","RUA EUCLIDES DA CUNHA, 67 - CONJUNTO ESPERANCA. RIO BRANCO - AC. CEP: 69915-168","CONJUNTO ESPERANCA","ASSOCIACAO DE PAIS E AMIGOS DE EXCEPICIONAIS"
62,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",61,"AC","RIO BRANCO","69918093","AVENIDA NACOES UNIDAS, 2527 - 7O BEC. RIO BRANCO - AC. CEP: 69918-093","7O BEC","INSTITUTO DE TERRAS DO ACRE"
63,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",62,"AC","RIO BRANCO","69918172","AVENIDA NACOES UNIDAS, 2731 - ESTACAO EXPERIMENTAL. RIO BRANCO - AC. CEP: 69918-172","ESTACAO EXPERIMENTAL","SECRETARIA DE ASSISTENCIA SOCIAL, DA MULHER E DOS DIREITOS HUMANOS - SEAMD"
64,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",63,"AC","RIO BRANCO","69918172","Av. Nações Unidas, 2.731 - Estação Experimental. RIO BRANCO - AC. CEP: 69918-172","Estação Experimental","SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL"
65,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",64,"AC","RIO BRANCO","69918340","AVENIDA EMILIO FALCAO, 200 - MORADA DO SOL. RIO BRANCO - AC. CEP: 69918-340","MORADA DO SOL","CORPO DE BOMBEIROS MILITAR DO ESTADO DO ACRE"
66,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",65,"AC","RIO BRANCO","69918700","AVENIDA ANTONIO DA ROCHA VIANA, 3057, EDIF  EDIFICIO - SANTA QUITERIA. RIO BRANCO - AC. CEP: 69918-700","SANTA QUITERIA","DEFENSORIA PUBLICA -GERAL DO ESTADO DO ACRE"
67,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",66,"AC","RIO BRANCO","69919769","RUA W3, 276 - CONJUNTO TUCUMA. RIO BRANCO - AC. CEP: 69919-769","CONJUNTO TUCUMA","ASSOCIACAO DOS CRIADORES DE ABELHA DO BAIXO ACRE - FLORA BONAL"
68,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",67,"AC","RIO BRANCO","69920900","CAMPUS UNIVERSITÁRIO, BR 364 - KM 04,  - DISTRITO INDUSTRIAL. RIO BRANCO - AC. CEP: 69920-900","DISTRITO INDUSTRIAL","FUNDACAO DE APOIO E DESENVOLVIMENTO AO ENSINO, PESQUISA E EXTENSAO UNIVERSITARIA NO ACRE"
69,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",68,"AC","RIO BRANCO","69923899","AREA RURAL, KM 10 - AREA RURAL DE RIO BRANCO. RIO BRANCO - AC. CEP: 69923-899","AREA RURAL DE RIO BRANCO","COMUNIDADE TERAPEUTICA GILEADE"
70,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",69,"AC","RIO BRANCO","69923899","AREA RURAL, S/N, RODOVIA AC 40       KM    15                        RAMAL GALILEIA KM 2 - AREA RURAL DE RIO BRANCO. RIO BRANCO - AC. CEP: 69923-899","AREA RURAL DE RIO BRANCO","ASSOCIACAO CRISTA DE APOIO A PESSOAS EM SITUACAO DE VULNERABILIDADE - ACAPEV"
71,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",70,"AC","RIO BRANCO","69923899","RAMAL JUTAI, 577 - AMAPA AREA RURAL DE RIO BRANCO. RIO BRANCO - AC. CEP: 69923-899","AMAPA AREA RURAL DE RIO BRANCO","COMUNIDADE TERAPEUTICA OMEGA"
72,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",71,"AC","RODRIGUES ALVES","69985000","AVENIDA SAO JOSE, 0780 - CENTRO. RODRIGUES ALVES - AC. CEP: 69985-000","CENTRO","MUNICIPIO DE RODRIGUES ALVES"
73,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",72,"AC","SANTA ROSA DO PURUS","69955000","RUA CORONEL JOSE FERREIRA, 1200 - CIDADE NOVA. SANTA ROSA DO PURUS - AC. CEP: 69955-000","CIDADE NOVA","MUNICIPIO DE SANTA ROSA DO PURUS"
74,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",73,"AC","SENA MADUREIRA","69940000","AVENIDA AVELINO CHAVES, 722 - CENTRO. SENA MADUREIRA - AC. CEP: 69940-000","CENTRO","MUNICIPIO DE SENA MADUREIRA"
75,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",74,"AC","SENADOR GUIOMARD","69925000","AVENIDA CASTELO BRANCO, 2550 - CENTRO. SENADOR GUIOMARD - AC. CEP: 69925-000","CENTRO","MUNICIPIO DE SENADOR GUIOMARD"
76,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",75,"AC","TARAUACA","69970000","RUA CEL JUVENCIO DE MENEZES, 267 - CENTRO. TARAUACA - AC. CEP: 69970-000","CENTRO","MUNICIPIO DE TARAUACA"
77,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",76,"AC","XAPURI","69930000","RUA CORONEL BRANDAO, S N - CENTRO. XAPURI - AC. CEP: 69930-000","CENTRO","MUNICIPIO DE XAPURI"
78,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",77,"AL","AGUA BRANCA","57490000","RUA CONEGO NICODEMOS, 17 - CENTRO. AGUA BRANCA - AL. CEP: 57490-000","CENTRO","MUNICIPIO DE AGUA BRANCA"
79,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",78,"AL","AGUA BRANCA","57490000","SITIO SERRA DAS VIUVAS, SN, CASA - AREA RURAL. AGUA BRANCA - AL. CEP: 57490-000","AREA RURAL","ASSOCIACAO DAS MULHERES ARTESAS QUILOMBOLAS SERRA DAS VIUVAS - AMAQUI"
80,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",79,"AL","ANADIA","57660000","AVENIDA MOREIRA LIMA, 13, ANDAR 1 ANDAR - CENTRO. ANADIA - AL. CEP: 57660-000","CENTRO","MUNICIPIO DE ANADIA"
81,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",80,"AL","ANADIA","57660000","SITIO JAQUEIRA, SN - ZONA RURAL. ANADIA - AL. CEP: 57660-000","ZONA RURAL","ASSOCIACAO DE DESENVOLVIMENTO DA COMUNIDADE REMANESCENTE DE QUILOMBO JAQUEIRA"
82,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",81,"AL","ARAPIRACA","57300005","RUA POVOADO MANGABEIRAS, 78, QUADRA A - MANGABEIRAS. ARAPIRACA - AL. CEP: 57300-005","MANGABEIRAS","ASSOCIACAO DE CATADORES DE RESIDUOS SOLIDOS DE ARAPIRACA"
83,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",82,"AL","ARAPIRACA","57300030","RUA BOA VISTA, 64 - CENTRO. ARAPIRACA - AL. CEP: 57300-030","CENTRO","UNIAO DAS COOPERATIVAS DA AGRICULTURA FAMILIAR E ECONOMIA SOLIDARIA DE ALAGOAS - UNICAFES/AL"
84,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",83,"AL","ARAPIRACA","57300080","RUA SAO FRANCISCO, 154 - CENTRO. ARAPIRACA - AL. CEP: 57300-080","CENTRO","SOCIEDADE BENEFICENTE NOSSA SENHORA DO BOM CONSELHO"
85,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",84,"AL","ARAPIRACA","57300550","RUA PEDRO NUNES DE ALBUQUERQUE, 322A - CENTRO. ARAPIRACA - AL. CEP: 57300-550","CENTRO","INSTITUTO OBJETIVA ALAGOAS"
86,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",85,"AL","ARAPIRACA","57300970","SITIO BOM JARDIM, SN - ZONA RURAL. ARAPIRACA - AL. CEP: 57300-970","ZONA RURAL","COMUNIDADE CASA DONA PAULA"
87,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",86,"AL","ARAPIRACA","57300970","SÍTIO CARRASCO, SN - ZONA RURAL. ARAPIRACA - AL. CEP: 57300-970","ZONA RURAL","ASSOCIACAO DE DESENVOLVIMENTO DA COMUNIDADE REMANESCENTE DE QUILOMBOS CARRASCO"
88,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",87,"AL","ARAPIRACA","57301100","RUA PROFESSOR DOMINGOS CORREIA, 1192 - OURO PRETO. ARAPIRACA - AL. CEP: 57301-100","OURO PRETO","ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS DO MUNICIPIO DE ARAPIRACA"
89,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",88,"AL","ARAPIRACA","57301220","RUA CLAUDIO DE A LIMA, 409 - SAO LUIZ. ARAPIRACA - AL. CEP: 57301-220","SAO LUIZ","CASA DA AMIZADE DAS SRA DE ROTARIANOS DE ARAPIRACA"
90,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",89,"AL","ARAPIRACA","57301718","RUA CARLINDO OLINDINO PEREIRA, 60 - SAO LUIZ II. ARAPIRACA - AL. CEP: 57301-718","SAO LUIZ II","ASSOCIACAO DOS ARTISTAS DE MASSARANDUBA"
91,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",90,"AL","ARAPIRACA","57302160","RUA TERTULIANO  BARBOSA  LEITE, 01 - CANAFISTULA. ARAPIRACA - AL. CEP: 57302-160","CANAFISTULA","ASSOCIACAO DOS MORADORES E AMIGOS DA C DE CANAFISTULA"
92,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",91,"AL","ARAPIRACA","57304180","RUA PAULO VI, 689 - PRIMAVERA. ARAPIRACA - AL. CEP: 57304-180","PRIMAVERA","ASSOCIACAO HUMANITARIA DE PROTECAO AOS ANIMAIS DE RUA"
93,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",92,"AL","ARAPIRACA","57304240","RUA ENGENHEIRO CAMILO COLLIER, 692 - PRIMAVERA. ARAPIRACA - AL. CEP: 57304-240","PRIMAVERA","ASSOCIACAO DOS DEFICIENTES F E MENTAIS DE ARAPIRACA"
94,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",93,"AL","ARAPIRACA","57305490","RUA ANTONIO FERREIRA SAMPAIO, 304 - BAIXAO. ARAPIRACA - AL. CEP: 57305-490","BAIXAO","ASSOCIACAO DOS AMIGOS E MORADORES DO BAIRRO BAIXAO"
95,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",94,"AL","ARAPIRACA","57310245","RUA SAMARITANA, 1185 - SANTA EDWIGES. ARAPIRACA - AL. CEP: 57310-245","SANTA EDWIGES","FUNDO MUNICIPAL DE SAUDE DE ARAPIRACA"
