15,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",216569,"MINISTÉRIO DO DESENVOLVIMENTO, INDÚSTRIA, COMÉRCIO E SERVIÇOS","Administração Pública Municipal","25447/2010","SUPERINTENDENCIA DA ZONA FRANCA DE MANAUS","Proposta/Plano de Trabalho Aprovados","AQUISIÇÃO DE MÁQUINAS E EQUIPAMENTOS AGRÍCOLAS, compreendendo: 6 tratores de 105 cv, 5 grades aradoras, 6 grades niveladoras, 1 máquina trituradora, 4 caçambas trucadas, 4 carretas,4 calcareadoras, 4 semeadoras de grãos, 1 caminhão trucado, 1 trator de 50cv, 3 carretas p/ 3 ton, 1 pá mecânica com retroescavadeira.",5943030000155
16,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",217181,"MINISTÉRIO DA AGRICULTURA E PECUÁRIA","Administração Pública Municipal","26047/2010","MINISTÉRIO DA AGRICULTURA E PECUÁRIA","Proposta/Plano de Trabalho Aprovados","Aquisição de trator agrícola e implementos",5853163000130
17,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",218321,"MINISTÉRIO DA AGRICULTURA E PECUÁRIA","Administração Pública Municipal","27162/2010","MINISTÉRIO DA AGRICULTURA E PECUÁRIA","Proposta/Plano de Trabalho Aprovados","AQUISIÇÃO DE CAMINHÃO PARA ESCOAMENTO DA PRODUÇÃO AGROPECUÁRIA",4426383000115
18,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",218351,"MINISTÉRIO DA AGRICULTURA E PECUÁRIA","Administração Pública Municipal","27192/2010","MINISTÉRIO DA AGRICULTURA E PECUÁRIA","Proposta/Plano de Trabalho Aprovados","Aquisição de Patrulha Mecanizada .",3510211000162
19,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",245523,"MINISTÉRIO DA AGRICULTURA E PECUÁRIA","Administração Pública Municipal","27852/2010","MINISTÉRIO DA AGRICULTURA E PECUÁRIA","Proposta/Plano de Trabalho Aprovados","AQUISIÇÃO DE DOIS CAMINHÕES CAÇAMBA TRUCADO PARA O MUNICÍPIO DE DOM ELISEU - PA.",22953681000145
20,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",246498,"MINISTÉRIO DA AGRICULTURA E PECUÁRIA","Administração Pública Municipal","28789/2010","MINISTÉRIO DA AGRICULTURA E PECUÁRIA","Proposta/Plano de Trabalho Aprovados","Aquisição de Retroescavadeira",1215839000100
21,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",246964,"MINISTÉRIO DA AGRICULTURA E PECUÁRIA","Administração Pública Municipal","29243/2010","MINISTÉRIO DA AGRICULTURA E PECUÁRIA","Proposta Aprovada e Plano de Trabalho Complementado em Análise","AQUISIÇÃO DE EQUIPAMENTOS PARA PATRULHA AGRÍCOLA",13753959000140
22,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",249793,"MINISTÉRIO DA AGRICULTURA E PECUÁRIA","Administração Pública Municipal","31999/2010","MINISTÉRIO DA AGRICULTURA E PECUÁRIA","Proposta/Plano de Trabalho Aprovados","AQUISIÇÃO DE PATRULHA MECANIZADA PARA O MUNICIPIO DE ARAGOIANIA-GO.",1215474000113
23,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",250200,"MINISTÉRIO DA AGRICULTURA E PECUÁRIA","Administração Pública Municipal","32397/2010","MINISTÉRIO DA AGRICULTURA E PECUÁRIA","Proposta/Plano de Trabalho Aprovados","AQUISIÇÃO DE PATRULHA MECANIZADA PARA O MUNICÍPIO DE CEZARINA.",25043530000148
24,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",250526,"MINISTÉRIO DA AGRICULTURA E PECUÁRIA","Administração Pública Municipal","32723/2010","MINISTÉRIO DA AGRICULTURA E PECUÁRIA","Proposta/Plano de Trabalho Complementado Enviado para Análise","Aquisiçao de uma patrulha mecanizada para o municipio de Talismã-TO.",1612820000105
25,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",250842,"MINISTÉRIO DA AGRICULTURA E PECUÁRIA","Administração Pública Municipal","33039/2010","MINISTÉRIO DA AGRICULTURA E PECUÁRIA","Proposta/Plano de Trabalho Aprovados","AQUISIÇÃO DE PATRULHA MECANIZADA",11040896000159
26,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",250901,"MINISTERIO DA CIDADANIA","Administração Pública Municipal","33097/2010","MINISTERIO DA CIDADANIA","Proposta/Plano de Trabalho Aprovados","Aquisição de bens permanentes tais como; camas, colchões, bebedouros, ventiladores, todo eqipamento de cozinha e uma Van.",3342920000186
27,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",253050,"MINISTERIO DA CIDADANIA","Administração Pública Municipal","35183/2010","MINISTERIO DA CIDADANIA","Proposta/Plano de Trabalho Aprovados","Construção do Centro de Referência de Assistência Social -CRAS no Municipio de pontal do Araguaia - MT",33000670000167
28,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",253649,"MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL","Administração Pública Municipal","35758/2010","SUPERINTENDENCIA DO DESENVOLV. DO NORDESTE","Proposta/Plano de Trabalho Aprovados","Pavimentação das principais vias da Comunidade de Umari neste município",8168775000182
29,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",254871,"MINISTÉRIO DA AGRICULTURA E PECUÁRIA","Administração Pública Municipal","36938/2010","MINISTÉRIO DA AGRICULTURA E PECUÁRIA","Proposta/Plano de Trabalho Aprovados","Aquisiçao de Patrulha Mecanizada",24851479000138
30,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",255676,"MINISTERIO DA CIDADANIA","Administração Pública Municipal","37719/2010","MINISTERIO DA CIDADANIA","Proposta/Plano de Trabalho Aprovados","Construção de centro público e aquisição de equipamentos para a implantação de unidade produtiva, na área de têxteis, visando a geração de trabalho e renda para mulheres beneficiarias do Programa Bolsa Família do município de Nova Xavantina, atendendo à finalidade descrita na Ação 4963 - Promoção da Inclusão Produtiva.",15024045000173
31,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",255890,"MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL","Administração Pública Municipal","37930/2010","SUPERINTENDENCIA DO DESENVOLV. DO NORDESTE","Proposta/Plano de Trabalho Aprovados","PAVIMENTAÇÃO COM DRENAGEM SUPERFICIAL DA LOCALIDADE SERRINHA DO MAJOR",8348989000130
32,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",256028,"MINISTÉRIO DA AGRICULTURA E PECUÁRIA","Administração Pública Municipal","38059/2010","MINISTÉRIO DA AGRICULTURA E PECUÁRIA","Proposta/Plano de Trabalho Aprovados","Aquisição de 02 (dois) Tratores agrícolas e 02 (duas) Grades Aradoras, com 20 Discos, para o município de Pedra Grande - RN.",8113896000127
33,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",256128,"MINISTÉRIO DA AGRICULTURA E PECUÁRIA","Administração Pública Municipal","38141/2010","MINISTÉRIO DA AGRICULTURA E PECUÁRIA","Proposta/Plano de Trabalho Aprovados","Aquisição de uma patrulha mecanizada composta de 01 Caminhão caçamba.",25107657000183
34,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",256220,"MINISTÉRIO DA AGRICULTURA E PECUÁRIA","Administração Pública Municipal","38231/2010","MINISTÉRIO DA AGRICULTURA E PECUÁRIA","Proposta/Plano de Trabalho Aprovados","AQUISIÇÃO DE TRATOR AGRÍCOLA",84723030000116
35,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",256801,"MINISTERIO DA CIDADANIA","Administração Pública Municipal","38790/2010","MINISTERIO DA CIDADANIA","Proposta/Plano de Trabalho Rejeitados por Impedimento técnico","CONSTRUÇÃO DO CENTRO DE CONVIVÊNCIA DO IDOSO",4394805000118
36,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",283579,"MINISTÉRIO DA AGRICULTURA E PECUÁRIA","Administração Pública Municipal","39067/2010","MINISTÉRIO DA AGRICULTURA E PECUÁRIA","Proposta/Plano de Trabalho Aprovados","Aquisição de PÁ-CARREGADEIRA, com potência mínima de 100 HP.",2186336000116
37,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",283902,"MINISTERIO DA CIDADANIA","Administração Pública Estadual ou do Distrito Federal","39374/2010","MINISTERIO DA CIDADANIA","Proposta/Plano de Trabalho Rejeitados por Impedimento técnico","Aquisição de Material de Consumo.",7954480000179
38,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",284064,"MINISTERIO DA CIDADANIA","Administração Pública Municipal","39528/2010","MINISTERIO DA CIDADANIA","Proposta/Plano de Trabalho Aprovados","Construçao da sede do CRAS no bairro do Alto Socorro na sede do municipio de São Geraldo do Araguai Pa",10249241000122
39,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",284386,"MINISTÉRIO DA AGRICULTURA E PECUÁRIA","Administração Pública Municipal","39842/2010","MINISTÉRIO DA AGRICULTURA E PECUÁRIA","Proposta/Plano de Trabalho Aprovados","Patrulha mecanizada",12207403000195
40,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",284528,"MINISTÉRIO DA AGRICULTURA E PECUÁRIA","Administração Pública Municipal","39967/2010","MINISTÉRIO DA AGRICULTURA E PECUÁRIA","Proposta/Plano de Trabalho Aprovados","Patrulha Mecanizada",2917132000108
41,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",284623,"MINISTÉRIO DA AGRICULTURA E PECUÁRIA","Administração Pública Municipal","40062/2010","MINISTÉRIO DA AGRICULTURA E PECUÁRIA","Proposta Aprovada e Plano de Trabalho em Complementação","O PRINCIPAL OBJETIVO DO CONVENIO E ADQUIRIR MATA BURROS PARA FACILITAR A VIDA E O TRABALHO DO PEQUENO E MEDIO PRODUTOR RURAL.",2321891000103
42,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",284704,"MINISTERIO DA CIDADANIA","Administração Pública Municipal","40142/2010","MINISTERIO DA CIDADANIA","Proposta/Plano de Trabalho Aprovados","Construção de Centro de Convivência do Idoso",15465016000147
43,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",285056,"MINISTERIO DA CIDADANIA","Organização da Sociedade Civil","40471/2010","MINISTERIO DA CIDADANIA","Proposta/Plano de Trabalho Aprovados","Implantação de Oficinas sócio-produtivas nas áreas de marcenaria, artesanato e produção de biscoitos, nas unidades de Garanhuns e São Joaquim do Monte e de oficina de costura para atender a comunidade feminina de Garanhuns, visando a promoção da inclusão produtiva de beneficiários de programas sociais.",48555775001555
44,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",285179,"MINISTERIO DA CIDADANIA","Administração Pública Municipal","40587/2010","MINISTERIO DA CIDADANIA","Proposta/Plano de Trabalho Rejeitados por Impedimento técnico","Aquisição de Veículo e Material Permanente - CRAS",25064007000106
45,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",285211,"MINISTERIO DA CIDADANIA","Administração Pública Municipal","40614/2010","MINISTERIO DA CIDADANIA","Proposta/Plano de Trabalho Aprovados","CONSTRUÇÃO DE  03 (TRÊS) CENTROS DE CONVIVÊNCIA DO IDOSO E 03(TRÊS) CENTRO DA JUVENTUDE E/OU DE ATENDIMENTO À CRINAÇA E AO ADOLECENTE.",1803618000152
46,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",285563,"MINISTÉRIO DA AGRICULTURA E PECUÁRIA","Administração Pública Municipal","40941/2010","MINISTÉRIO DA AGRICULTURA E PECUÁRIA","Proposta/Plano de Trabalho Aprovados","Aquisição de patrulha mecanizada composta por uma retro-escavadeira.",2262368000153
47,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",285576,"MINISTERIO DA CIDADANIA","Administração Pública Municipal","40954/2010","MINISTERIO DA CIDADANIA","Proposta/Plano de Trabalho Aprovados","Ampliação das instalações do CRAS.",3354560000132
48,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",285622,"MINISTÉRIO DA AGRICULTURA E PECUÁRIA","Administração Pública Municipal","41000/2010","MINISTÉRIO DA AGRICULTURA E PECUÁRIA","Proposta/Plano de Trabalho Aprovados","Patrulha Mecanizada",12257762000157
49,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",285642,"MINISTERIO DA CIDADANIA","Administração Pública Municipal","41020/2010","MINISTERIO DA CIDADANIA","Proposta/Plano de Trabalho Aprovados","CONSTRUIR 2 (DOIS)CENTROS DE REFERENCIA DA REDE PROTEÇÃO SOCIAL BASICA -CRAS",1616520000196
50,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",285996,"MINISTÉRIO DA AGRICULTURA E PECUÁRIA","Administração Pública Municipal","41357/2010","MINISTÉRIO DA AGRICULTURA E PECUÁRIA","Proposta/Plano de Trabalho Aprovados","AQUISIÇÃO DE UMA PATRULHA MECANIZADA",1612817000183
51,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",286115,"MINISTÉRIO DA AGRICULTURA E PECUÁRIA","Administração Pública Municipal","41475/2010","MINISTÉRIO DA AGRICULTURA E PECUÁRIA","Proposta/Plano de Trabalho Aprovados","AQUISIÇÃO DE TRÊS CAMINHÕES PARA ESCOAMENTO DE PRODUÇÃO AGRÍCOLA",4502571000185
52,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",286188,"MINISTERIO DA CIDADANIA","Administração Pública Municipal","41546/2010","MINISTERIO DA CIDADANIA","Proposta/Plano de Trabalho Rejeitados","Estruturação da Rede de Serviços da Proteção Especial",8993917000146
53,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",286362,"MINISTERIO DA CIDADANIA","Administração Pública Municipal","41718/2010","MINISTERIO DA CIDADANIA","Proposta/Plano de Trabalho Rejeitados por Impedimento técnico","AQUISIÇÃO DE MATERIAIS DE CONSUMO E CONTRATAÇÃO DE SERVIÇOS DE TERCEIROS.",10264406000135
54,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",286397,"MINISTÉRIO DO DESENVOLVIMENTO AGRÁRIO E AGRICULTURA FAMILIAR","Administração Pública Municipal","41753/2010","MINISTÉRIO DO DESENVOLVIMENTO AGRÁRIO E AGRICULTURA FAMILIAR","Proposta/Plano de Trabalho Enviado para Análise","Recuperação e reforma do centro de treinamento e auditório da Carpil. Implantação de programa de inclusão social para jovens e mulheres participantes do Carpiljovem e Carpilmulher . Melhoramento do espaço físico das feiras livres e adequação do espaço de comercialização de animais.",12356879000198
55,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",286948,"MINISTERIO DA CIDADANIA","Administração Pública Municipal","42289/2010","MINISTERIO DA CIDADANIA","Proposta/Plano de Trabalho Rejeitados por Impedimento técnico","Estruturação da Rede de Serviços de Proteção Social Especial",24851511000185
56,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",287015,"MINISTERIO DA CIDADANIA","Administração Pública Municipal","42354/2010","MINISTERIO DA CIDADANIA","Proposta/Plano de Trabalho Aprovados","Estruturação da Associação de Pais e Amigos dos Excepcionais - APAE de Rio dos Bois - TO.",37420932000101
57,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",287038,"MINISTERIO DA CIDADANIA","Administração Pública Municipal","42377/2010","MINISTERIO DA CIDADANIA","Proposta/Plano de Trabalho Aprovados","Prover o Centro de Referência de Assistência Social – CRAS por meio de aquisição de material de consumo para executar o Serviço de Proteção e Atendimento Integral à Família (PAIF) e para realizar atividades de convivência e fortalecimento de vínculos, bem como por meio de contratação de serviços de terceiros (pessoa física e/ou jurídica) para implementar ações de caráter não continuado com indivíduos e famílias em situação de vulnerabilidade social, visando o fortalecimento de vínculos familiares e comunitários.",4059671000189
58,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",287162,"MINISTERIO DA CIDADANIA","Administração Pública Municipal","42499/2010","MINISTERIO DA CIDADANIA","Proposta/Plano de Trabalho Aprovados","REFORMA E AMPLIAÇÃO DO CENTRO DE REFERÊNCIA DE ASSISTÊNCIA SOCIAL - CRAS, SITUADO A RUA BELO MONTE, S/N - CENTRO NO MUNICÍPIO DE ROTEIRO/AL.",12264248000149
59,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",287183,"MINISTERIO DA CIDADANIA","Administração Pública Municipal","42519/2010","MINISTERIO DA CIDADANIA","Proposta/Plano de Trabalho Rejeitados","OBJETIVOS  GERAL   Implementar os Serviços de Proteção Social Especial ofertados a idosos que estão institucionalizados com a aquisição de equipamentos/mobiliários.   ESPECÍFICOS  Aprimorar o atendimento e acomodações dos usuários, visando à melhoria qualidade de vida e de sua auto estima. Estimular a conquista de maior grau de autonomia e independência individual.",3501509000106
60,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",287368,"MINISTERIO DA CIDADANIA","Administração Pública Municipal","42695/2010","MINISTERIO DA CIDADANIA","Proposta/Plano de Trabalho Aprovados","Aquisição de um veículo, equipamentos e material permanente para o Centro de Referência da Assistência Social",12264230000147
61,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",287396,"MINISTERIO DA CIDADANIA","Administração Pública Municipal","42722/2010","MINISTERIO DA CIDADANIA","Proposta/Plano de Trabalho Aprovados","Prover o Centro de Referência de Assistência Social – CRAS por meio de aquisição de material de consumo para executar o Serviço de Proteção e Atendimento Integral à Família (PAIF) e para realizar atividades de convivência e fortalecimento de vínculos, bem como por meio de contratação de serviços de terceiros (pessoa física) para implementar ações de caráter não continuado com indivíduos e famílias em situação de vulnerabilidade social, visando o fortalecimento de vínculos familiares e comunitários.",4012548000102
62,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",287772,"MINISTERIO DA CIDADANIA","Administração Pública Estadual ou do Distrito Federal","43076/2010","MINISTERIO DA CIDADANIA","Proposta/Plano de Trabalho Aprovados","Prover e equipar 09 Centros de Referência de Assistência Social - CRAS por meio de aquisição de material de consumo e permanente para executar o Serviço de Proteção e Atendimento Integral à Família (PAIF) e para realizar atividades de convivência e fortalecimento de vínculos.",63606479000124
63,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",287923,"MINISTÉRIO DA AGRICULTURA E PECUÁRIA","Administração Pública Municipal","43223/2010","MINISTÉRIO DA AGRICULTURA E PECUÁRIA","Proposta/Plano de Trabalho Aprovados","Aquisição de Patrulha Mecanizada para o municipio de Neropolis-Go.",1105626000125
64,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",288018,"MINISTÉRIO DA AGRICULTURA E PECUÁRIA","Administração Pública Municipal","43311/2010","MINISTÉRIO DA AGRICULTURA E PECUÁRIA","Proposta/Plano de Trabalho Aprovados","AQUISIÇÃO DE RETRO ESCAVADEIRA PARA O MUNICÍPIO DE TOBIAS BARRETO.",13119300000136
65,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",288200,"MINISTÉRIO DA AGRICULTURA E PECUÁRIA","Administração Pública Municipal","43488/2010","MINISTÉRIO DA AGRICULTURA E PECUÁRIA","Proposta/Plano de Trabalho Aprovados","Aquisição de Patrulha Mecanizada - Retroescavadeira.",8355760000123
66,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",288301,"MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL","Administração Pública Municipal","43580/2010","SUPERINTENDENCIA DO DESENVOLV. DO NORDESTE","Proposta/Plano de Trabalho Complementado Enviado para Análise","Pavimentação de ruas",8168940000104
67,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",288501,"MINISTÉRIO DA AGRICULTURA E PECUÁRIA","Administração Pública Municipal","43768/2010","MINISTÉRIO DA AGRICULTURA E PECUÁRIA","Proposta/Plano de Trabalho Aprovados","Aquisição de Trator e Implementos.",63762033000199
68,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",288823,"MINISTÉRIO DO DESENVOLVIMENTO, INDÚSTRIA, COMÉRCIO E SERVIÇOS","Administração Pública Municipal","44075/2010","SUPERINTENDENCIA DA ZONA FRANCA DE MANAUS","Proposta/Plano de Trabalho Aprovados","AQUISIÇÃO DE MÁQUINAS E EQUIPAMENTOS AGRÍCOLAS,compreendendo aquisição de 1 (uma)grade aradora mecânica; 1 (um) trator agrícola de pneus; 1 (uma) grade niveladora; 1 (um) perfurador de solo; 1 (uma) roçadeira hidráulica; 1 (um) distribuidor de calcário.",5903125000145
69,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",289274,"MINISTERIO DA CIDADANIA","Administração Pública Estadual ou do Distrito Federal","44498/2010","MINISTERIO DA CIDADANIA","Proposta/Plano de Trabalho Aprovados","Equipar e modernizar os Centros de Referência e Assistência Social – CRAS.",8642138000104
70,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",289905,"MINISTÉRIO DA AGRICULTURA E PECUÁRIA","Administração Pública Municipal","45083/2010","MINISTÉRIO DA AGRICULTURA E PECUÁRIA","Proposta/Plano de Trabalho Aprovados","Aquisição de um Trator Agrícola e Implementos.",14195358000121
71,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",290024,"MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL","Administração Pública Municipal","45201/2010","COMPANHIA DE DESENV. DO VALE DO SAO FRANCISCO","Proposta/Plano de Trabalho Aprovados","Execução de Pavimentação em Paralelepípedo com 4.275,88m² nas ruas Projetada 04, Projetada 06, Projetada 07, Projetada 08, Projetada 09 e Projetada 10 na Localidade ingazeira na zona rural do município de Caridade do piauí (PI)",1612575000128
72,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",290334,"MINISTÉRIO DA AGRICULTURA E PECUÁRIA","Administração Pública Municipal","45482/2010","MINISTÉRIO DA AGRICULTURA E PECUÁRIA","Proposta/Plano de Trabalho Aprovados","Aquisição de uma Patrulha Mecanizada e implementos agricolas para execução de serviços de preparo de solo e plantio de lavoura",1612756000154
73,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",290617,"MINISTÉRIO DA AGRICULTURA E PECUÁRIA","Administração Pública Municipal","45743/2010","MINISTÉRIO DA AGRICULTURA E PECUÁRIA","Proposta/Plano de Trabalho Aprovados","AQUISIÇÃO DE PATRULHA MECANIZADA.",10091551000161
74,1,"1970-01-01 00:00:00","2037-12-31 23:59:59",290812,"MINISTÉRIO DA AGRICULTURA E PECUÁRIA","Administração Pública Municipal","45929/2010","MINISTÉRIO DA AGRICULTURA E PECUÁRIA","Proposta/Plano de Trabalho Aprovados","Aquisição de patrulha mecanizada",8159162000189
